hash,ward_code,local_authority_code,status,current,created,applied,offered,confirmed,rejected
7469df26ea12fb13c245,E05011390,E08000035,confirmed,True,2023-04-12,2023-04-25,2023-06-08,2023-07-03,
776c5b87e8a3af6cc61a,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-12,2023-04-25,,,
7bbcb4a754169ecad144,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-12,2023-04-25,,,
8528cda038d7550cd90a,E05011413,E08000035,confirmed,True,2023-04-12,2023-04-25,2023-06-17,2023-07-03,
c04068ed56f32366dc76,E05011413,E08000035,confirmed,True,2023-04-12,2023-04-25,2023-04-25,2023-07-11,
c733d358ff4ace178a6b,E05011397,E08000035,confirmed,True,2023-04-12,2023-04-25,2023-04-25,2023-04-25,
cafc3b4077783966b873,E05011388,E08000035,confirmed,True,2023-04-12,2023-04-25,2023-06-08,2023-07-05,
cd70687eacc298afbab6,E05011399,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-12,2023-04-25,,,
cdbed5b2183879e844e1,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-04-12,2023-04-25,2023-04-25,,
e9f51e060d7fe5063579,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-12,2023-04-25,,,2023-06-10
6b370ae1257bb3b40cef,E05011397,E08000035,confirmed,True,2023-04-13,2023-04-25,2023-04-25,2023-04-25,
6d5763114bc23e537a44,E05011402,E08000035,confirmed,True,2023-04-13,2023-04-25,2023-04-25,2023-04-25,
6efe374d69af624c0792,E05011413,E08000035,FROZEN ACCOUNT CP5,True,2023-04-13,2023-04-25,2023-04-25,,
8fdb2595c86dda9f439a,E05011402,E08000035,confirmed,True,2023-04-13,2023-04-25,2023-04-25,2023-04-25,
982568e6bee37ce23d72,E05011403,E08000035,confirmed,True,2023-04-13,2023-04-25,2023-04-25,2023-04-25,
c85c3d25f3173316e2e2,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-13,2023-04-25,,,
da26421db122365d0341,E05011385,E08000035,FROZEN ACCOUNT CP5,True,2023-04-13,2023-04-25,2023-04-25,,
fb8f1a77dd73f176fede,E05011384,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-13,2023-04-25,,,
e320ec94acc8a51071f0,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-04-14,2023-04-25,2023-04-25,,
f7bfb07b4c531656a312,E05011413,E08000035,FROZEN ACCOUNT CP5,True,2023-04-14,2023-05-18,2023-05-18,,
024f105bd4036e669958,E05011403,E08000035,confirmed,True,2023-04-15,2023-04-25,2023-04-25,2023-06-30,
120357683aef46efa3b2,UNKNOWN,UNKNOWN,Deactivated before training,True,2023-04-15,2023-04-25,,,
27a4340c65a2e57b4cbc,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-15,2023-04-25,,,
0c263f763c401021cbac,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-04-16,2023-05-18,2023-05-18,,
cf3dccc0aa4b8f7a16f7,E05001464,E08000036,FROZEN ACCOUNTS CP3,True,2023-04-16,2023-04-25,,,
d8a3b7539cd8005bdcb5,E05011403,E08000035,confirmed,True,2023-04-16,2023-04-25,2023-06-08,2023-07-05,
042934a9ee67c81688b1,E05011384,E08000035,confirmed,True,2023-04-17,2023-04-25,2023-05-18,2023-06-30,
1bf4289f870e943848f4,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-04-17,2023-05-18,2023-05-18,,
2b88921890cf85ad160f,E05011399,E08000035,confirmed,True,2023-04-17,2023-04-25,2023-06-08,2023-07-03,
32b1037efaad3d8289c8,E05001648,E06000009,Deactivated before training,True,2023-04-17,2023-04-25,,,
69a24360c351bb87173f,E05001349,E08000032,FROZEN ACCOUNT CP5,True,2023-04-17,2023-04-25,2023-04-25,,
ab82926cec02885b8489,E05001381,E08000033,FROZEN ACCOUNTS CP3,True,2023-04-17,2023-04-25,,,2023-06-10
b8c426e07e69a1790f56,E05001350,E08000032,confirmed,True,2023-04-17,2023-04-25,2023-06-08,2023-07-03,
d5300437761074a26747,E05001389,E08000034,FROZEN ACCOUNTS CP3,True,2023-04-17,2023-04-25,,,
e0d5074defbf8d9c9fe0,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-04-17,2023-04-25,2023-04-25,,
08ac29a7cc3426c8a2db,E05011399,E08000035,confirmed,True,2023-04-18,2023-04-25,2023-06-08,2023-06-30,
4c7706b0af8790c74c1e,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-04-18,,,,
79e9bdbb7787f501aebd,E05011397,E08000035,confirmed,True,2023-04-18,2023-04-25,2023-04-25,2023-05-18,
dee870debc5299b700f8,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-18,2023-04-25,,,
276324e7e492e4939a4f,N08000333,N09000003,FROZEN ACCOUNTS CP3,True,2023-04-19,2023-04-25,,,
a0c3b2985e2226f0bc96,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-04-19,,,,
aa7b016feb7370b597e4,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-04-19,,,,
ab90d44912ddf1f7f198,E05011411,E08000035,FROZEN ACCOUNT CP5,True,2023-04-19,2023-04-25,2023-04-25,,
cd00fbd2819da49b36a1,E05011403,E08000035,confirmed,True,2023-04-19,2023-04-25,2023-06-08,2023-07-08,
dbf35b35301adc80b8a7,E05011388,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-19,2023-04-25,,,
e9fba81855b30864db8e,E05011407,E08000035,FROZEN ACCOUNT CP5,True,2023-04-19,2023-04-25,2023-06-10,,
fcad572803c2c8defda2,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-19,2023-04-25,,,
488b4b5bbea4de8cbb91,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-20,2023-04-25,,,
b2f2dc5be1674ead0ed0,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-04-20,2023-04-25,2023-05-18,,
f4a9f2e9c448204844f1,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-20,2023-04-25,,,
18731b2dd6f6e9096f3e,E05011397,E08000035,offered,True,2023-04-21,2023-04-25,2023-05-18,,
19da4cdb49ad98aad377,E05011547,E08000035,offered,True,2023-04-21,2023-04-25,2023-06-08,,
a57065bc263fa699503e,E05011405,E08000035,FROZEN ACCOUNT CP5,True,2023-04-21,2023-04-25,2023-05-18,,
cfe9ac81bcfa84d21659,E05010325,E06000014,FROZEN ACCOUNTS CP3,True,2023-04-21,2023-04-25,,,
d656ae0f1ff750e8d4d9,E05011404,E08000035,confirmed,True,2023-04-21,2023-04-25,2023-06-14,2023-07-03,
711f994549c7dc66b06a,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-22,2023-04-25,,,
745e235c57a7c5abbf21,E05011549,E08000035,confirmed,True,2023-04-22,2023-04-25,2023-06-10,2023-07-03,
97fef24591aa625bd7fc,E05012648,E08000035,applied,True,2023-04-22,2023-04-25,,,
140e4db30296bdfe54e1,UNKNOWN,UNKNOWN,FROZEN ACCOUNTS CP3,True,2023-04-24,2023-04-25,,,
14386e337cfaac4ef82a,E05001385,E08000033,FROZEN ACCOUNTS CP3,True,2023-04-24,2023-04-25,,,
33ef5a0f8cf17c3facae,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-04-24,,,,
1e4069b28afc7aabf680,E05001347,E08000032,FROZEN ACCOUNT CP5,True,2023-04-25,2023-04-26,2023-05-18,,
21f7356167ec56fb0ddb,E05011404,E08000035,confirmed,True,2023-04-25,2023-04-26,2023-06-14,2023-07-08,
e636ba9ee33f2caac32d,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-26,2023-04-27,,,
a2c7ce7bca946c883abd,E05011394,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-27,2023-05-09,,,
a823d204858b4ff24d08,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-04-27,2023-05-09,2023-05-18,,
d557e28c9bceb7a413f3,E05009666,E07000163,FROZEN ACCOUNTS CP3,True,2023-04-27,2023-05-09,,,
f1ee97bfbf52232a70b6,E05011399,E08000035,FROZEN ACCOUNTS CP3,True,2023-04-27,2023-05-09,,,
3c7137e40de0af1c0f54,E05011404,E08000035,FROZEN ACCOUNT CP5,True,2023-04-28,2023-05-09,2023-05-18,,
d5b2fcbf7b2bd0a957a6,E05001382,E08000033,FROZEN ACCOUNTS CP3,True,2023-04-28,2023-05-09,,,
e27178c1261ad9b66ba8,E05011402,E08000035,5b ATTENDED INDUCTION,True,2023-04-28,2023-05-09,2023-06-08,2023-06-30,
7e78eed67ad271504dea,E05011403,E08000035,5b ATTENDED INDUCTION,True,2023-04-30,2023-05-09,2023-05-18,2023-06-30,
1812bbd7e5eed5080a8a,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-01,,,,
41821bad6d7be416e241,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-01,2023-05-09,,,
1164584ea3e99cae5e84,E05011388,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-02,2023-05-09,,,
2d2d84dd4972a14368cf,E05011396,E08000035,offered,True,2023-05-02,2023-05-09,2023-06-14,,
42bda3ef53fce637e2e5,E05012647,E08000035,FROZEN ACCOUNT CP5,True,2023-05-02,2023-05-09,2023-05-18,,
4a435e1f5891961e7369,UNKNOWN,UNKNOWN,Deactivated before training,True,2023-05-02,,,,
619c37f6505d790ced08,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-02,2023-05-09,2023-05-18,,
7698a5c415a81a79c70e,E05012647,E08000035,confirmed,True,2023-05-02,2023-05-09,2023-06-08,2023-07-03,
80e5767143b2f321d381,UNKNOWN,UNKNOWN,Deactivated before training,True,2023-05-02,,,,
86398095344c436dcc65,E05012842,E08000035,confirmed,True,2023-05-02,2023-05-09,2023-06-08,2023-07-08,
be56028a20c45b3b21c0,E05011402,E08000035,FROZEN ACCOUNT CP5,True,2023-05-02,2023-05-09,2023-05-18,,
cded419cae54292e8755,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-02,2023-05-09,2023-05-18,,
f6c668407b9aa376aba4,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-05-02,2023-05-09,2023-05-18,,
136ea85029053b572297,E05011404,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-03,2023-05-09,,,
3921bb3d51a2489d9686,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-04,2023-05-09,2023-05-18,,
fc3386dafcb4371227d3,E05011388,E08000035,FROZEN ACCOUNT CP5,True,2023-05-04,2023-05-09,2023-05-18,,
0886a7824415635c9e23,E05011384,E08000035,confirmed,True,2023-05-05,2023-05-09,2023-06-08,2023-06-30,
0a5bb4228f92e22ba8a0,E05011390,E08000035,applied,True,2023-05-05,2023-05-09,,,
cfff15814e73a618dd02,UNKNOWN,UNKNOWN,,False,2023-05-05,2023-05-09,,,
7b2d0483087d47ffa936,E05011390,E08000035,offered,True,2023-05-06,2023-05-09,2023-06-17,,
110656283b57e0fb563f,E05011403,E08000035,confirmed,True,2023-05-07,2023-05-09,2023-05-18,2023-07-03,
6d0661b2afebc4ddc906,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-07,2023-05-09,2023-05-18,,
c0df82b6a3c0888dd012,E05011549,E08000035,confirmed,True,2023-05-07,2023-05-09,2023-06-08,2023-07-03,
c4924e67625d674f1bc6,E05011405,E08000035,confirmed,True,2023-05-09,2023-05-09,2023-06-08,2023-06-30,
dfead796becee74719f4,E05011411,E08000035,confirmed,True,2023-05-09,2023-05-09,2023-06-10,2023-07-03,
ee77ed9ed51edb8813ad,E05011397,E08000035,confirmed,True,2023-05-09,2023-05-09,2023-06-17,2023-07-05,
34e27341cf64f692990f,E05012647,E08000035,confirmed,True,2023-05-10,2023-05-10,2023-05-18,2023-07-08,
3d3055bb2ac0c8b71d3f,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-10,2023-05-10,,,
4ee18ae4ea216a2fe80f,E05011403,E08000035,confirmed,True,2023-05-10,2023-05-10,2023-05-18,2023-07-03,
d19461cc200fb79a65db,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-10,2023-05-10,,,
416fc6fbce35accf6905,E05011413,E08000035,confirmed,True,2023-05-12,2023-05-12,2023-06-17,2023-07-05,
64f53ea9bf0920ca064f,E05011403,E08000035,confirmed,True,2023-05-12,2023-05-12,2023-05-18,2023-06-30,
b1ab427745b015295118,E05011407,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-12,2023-05-12,,,
b7f4a4a09f01c292d48c,E05011400,E08000035,FROZEN ACCOUNT CP5,True,2023-05-12,2023-05-12,2023-05-18,,
f0bbad435a230aecb0bd,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-12,2023-05-12,,,
d3c811c3bbc16aa3f824,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-13,2023-05-13,2023-05-18,,
38e1e32b3a091b6b9ee8,E05011399,E08000035,confirmed,True,2023-05-14,2023-05-14,2023-06-17,2023-07-08,
efd4f870768c80b14724,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-14,2023-05-14,2023-05-18,,
199ee62b97fbebf26b26,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-15,2023-05-15,2023-05-18,,
3052428bd10ebc1ca984,E05012647,E08000035,FROZEN ACCOUNT CP5,True,2023-05-15,2023-05-15,2023-06-08,,
4c93a5f951599146e639,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-15,2023-05-15,2023-05-18,,
6f018a0fe56531324ad6,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-15,,,,
9f893b5d9948d036a1ec,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-15,,,,
0f84fe1b777168d9522b,E05012842,E08000035,confirmed,True,2023-05-16,2023-05-17,2023-06-14,2023-07-11,
d2c95bea58e6b8dcfaf7,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-16,2023-05-17,2023-05-18,,
d9147fc994a554a98c07,E05012001,E07000124,confirmed,True,2023-05-16,2023-05-16,2023-05-18,2023-06-30,
44e6c51e3e88196bff04,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-17,,,,
056528bc8c3ca5422477,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-18,2023-05-18,,,
1c2d8edf8105dbc37fa1,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-18,2023-05-18,2023-05-19,,
2adc7abf07bf280bb2e5,E05001342,E08000032,confirmed,True,2023-05-18,2023-05-18,2023-06-14,2023-07-03,
2be2911bd75f40e3ee30,UNKNOWN,UNKNOWN,,False,2023-05-18,2023-05-18,,,
421fbf68af7d3386354d,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-18,2023-05-18,,,
6dff38939854d79ffcb3,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-18,2023-05-18,2023-05-19,,
e82b654a4b029152f5c3,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-18,2023-05-18,,,
f9c27f8a1288d4c55b3c,E05011411,E08000035,confirmed,True,2023-05-18,2023-05-18,2023-06-10,2023-07-03,
2c8741e2cb575334f9f5,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-19,2023-05-19,,,
4461b709235fdd739381,E05011406,E08000035,FROZEN ACCOUNT CP5,True,2023-05-19,2023-05-19,2023-05-19,,
6b6f8254b65c4dbb812a,E05010528,E07000172,5b ATTENDED INDUCTION,True,2023-05-19,2023-05-19,2023-05-24,,
77ac761b7a5015e80784,E05001463,E08000036,confirmed,True,2023-05-19,2023-05-19,2023-05-19,2023-07-03,
ac23eb5fcd01ecfe1428,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-19,,,,
d8ec59b7c8cabeaa634b,E05012648,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-19,2023-05-19,,,2023-06-10
6da4f504911a8a51cfa6,E05001350,E08000032,FROZEN ACCOUNTS CP3,True,2023-05-20,2023-05-20,,,
a0e77abc78ec9b4cc3da,E05011391,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-20,2023-05-20,,,
c84b7ebffc381ce4378a,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-20,2023-05-20,,,
2a69f7eaf7f9a8c51110,E05012841,E08000035,confirmed,True,2023-05-21,2023-05-21,2023-05-24,2023-07-03,
7f9709ddab4e8d5b4bb2,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-21,2023-05-22,2023-05-24,,
b90df63ff68ed6284c17,E05001344,E08000032,confirmed,True,2023-05-21,2023-05-21,2023-05-29,2023-07-08,
d9db08cac62bdc4e8878,E05001408,E08000034,confirmed,True,2023-05-21,2023-05-21,2023-06-08,2023-06-30,
f00d044c5a9e39321603,E05001407,E08000034,FROZEN ACCOUNTS CP3,True,2023-05-21,2023-05-21,,,2023-06-10
1d295bf81ecc0501f358,E05013831,E08000035,confirmed,True,2023-05-22,2023-05-22,2023-06-10,2023-07-03,
3a82a12c448e31020c7f,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-22,2023-05-22,,,
7f1fe49365bafa880700,E05011403,E08000035,confirmed,True,2023-05-22,2023-05-22,2023-05-29,2023-06-30,
a538d0c85bb4849b54bf,E05001348,E08000032,confirmed,True,2023-05-22,2023-05-22,2023-06-17,2023-07-03,
4caa068a0ca56367e533,E05013831,E08000035,confirmed,True,2023-05-23,2023-05-23,2023-06-10,2023-07-03,
b5369736646fa2d00ea8,E05011404,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-23,2023-05-23,,,
c2127ae5dbd32adb4b01,E05011409,E08000035,confirmed,True,2023-05-23,2023-05-23,2023-05-29,2023-06-30,
db1b3938e8a8468f6637,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-23,2023-05-23,,,
1045b7d9a60bada6fd3a,E05001354,E08000032,FROZEN ACCOUNTS CP3,True,2023-05-24,2023-05-24,,,
1af0957ef90b879b14da,E05011409,E08000035,confirmed,True,2023-05-24,2023-05-25,2023-06-08,2023-07-13,
24bacedbe6b8717c9553,E05011400,E08000035,confirmed,True,2023-05-24,2023-05-24,2023-06-19,2023-07-05,
2bf5b2ec33034b0b40e2,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-24,2023-05-24,,,
2f0d7f0ccb6b0ebc978c,E05001347,E08000032,FROZEN ACCOUNTS CP3,True,2023-05-24,2023-05-24,,,
45af877dc3a2b66ab610,E05011407,E08000035,confirmed,True,2023-05-24,2023-05-24,2023-06-10,2023-07-03,
5080e7177aeb299532cf,E05011396,E08000035,confirmed,True,2023-05-24,2023-05-24,2023-06-10,2023-07-08,
6bc9bcb8abdb22bfd4f1,E05011409,E08000035,confirmed,True,2023-05-24,2023-05-24,2023-06-10,2023-07-03,
73dfd75bb597354804ab,E05012647,E08000035,confirmed,True,2023-05-24,2023-05-24,2023-06-14,2023-07-03,
77bf0d6e176bf46a8fcc,E05011403,E08000035,5b ATTENDED INDUCTION,True,2023-05-24,2023-05-24,2023-05-25,,
80c3f6e8873743063f7d,E05001464,E08000036,FROZEN ACCOUNTS CP3,True,2023-05-24,2023-05-25,,,
bac820182f3031e3fd18,E05011406,E08000035,Deactivated before training,True,2023-05-24,2023-05-24,,,
d9d78affbcd1bcbce63a,E05011389,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-24,2023-05-24,,,
db36d27f8750c7ef81c0,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-24,2023-05-24,,,
ec319a95fe5b27088203,E05011390,E08000035,confirmed,True,2023-05-24,2023-05-24,2023-06-14,2023-07-03,
01713a72a6e8c9e5b475,E05001460,E08000036,confirmed,True,2023-05-25,2023-05-25,2023-06-10,2023-07-03,
0b6cf22a69e43f4dc33b,E05012842,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-25,2023-05-25,,,
172f8116582685112358,E05013831,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-25,2023-05-25,,,2023-06-10
1a3c377d6e0fbeb8cf94,E05001354,E08000032,FROZEN ACCOUNTS CP3,True,2023-05-25,2023-05-25,,,
1b865a5895c151635d8c,E05011387,E08000035,confirmed,True,2023-05-25,2023-05-25,2023-06-08,2023-07-06,
1bd4a767fc186682dd44,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-25,2023-05-25,,,
1d24fa79152ad2c58339,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-25,2023-05-25,,,
34c67fbe87f797a2c2d4,E05001457,E08000036,FROZEN ACCOUNT CP5,True,2023-05-25,2023-05-25,2023-05-29,,
4a48fc6e14fc298faff0,E05001460,E08000036,confirmed,True,2023-05-25,2023-05-25,2023-06-10,2023-07-03,
4df56d66b76ffd4a020c,E05012841,E08000035,FROZEN ACCOUNT CP5,True,2023-05-25,2023-05-25,2023-05-25,,
60848722fcf02a6a7c8c,E05012647,E08000035,confirmed,True,2023-05-25,2023-05-25,2023-06-08,2023-06-30,
71fedde4a2d006cf22ec,E05011397,E08000035,confirmed,True,2023-05-25,2023-05-25,2023-05-26,2023-06-30,
75aeac0bd58e1b396c0d,UNKNOWN,UNKNOWN,,False,2023-05-25,2023-05-25,2023-06-14,,
7698fa29249a26b297bf,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-25,,,,
81208f1edc937e448d45,E05011403,E08000035,confirmed,True,2023-05-25,2023-05-25,2023-05-26,2023-07-05,
89c1be31a44bd4d16fa9,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-25,,,,
983353514e173b2134f4,E05011403,E08000035,confirmed,True,2023-05-25,2023-05-25,2023-05-26,2023-07-05,
bcbc8b2b5b63d7f43333,E05001354,E08000032,confirmed,True,2023-05-25,2023-05-25,2023-06-17,2023-07-03,
d1c62e6e7e388371943c,E05011405,E08000035,5b ATTENDED INDUCTION,True,2023-05-25,2023-05-25,2023-06-08,,
ed8eca96d18e34e7b5bc,E05011413,E08000035,applied,True,2023-05-25,2023-05-25,,,
f8638301ced85252788a,E05012647,E08000035,confirmed,True,2023-05-25,2023-05-25,2023-06-14,2023-07-03,
fca0d0f7a6d029c84a59,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-25,2023-05-25,,,
0a220571f3a13b45080b,E05011387,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,2023-06-10
1718d19f828536aa66ac,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-26,2023-05-26,2023-05-29,,
212ce0e654b511cd0745,E05012842,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-19,2023-07-05,
34b9b762a0c2d4c16545,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,
40516d336e84d2397bd1,E05001354,E08000032,confirmed,True,2023-05-26,2023-05-26,2023-06-14,2023-07-03,
474242d3cacc7a600374,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-05-26,2023-05-26,2023-05-29,,
5772c5542ad4c30061ce,E05011547,E08000035,FROZEN ACCOUNT CP5,True,2023-05-26,2023-05-26,2023-05-29,,
5cf08fa58aa4fd3ff20e,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-05-26,2023-05-27,2023-05-29,,
5ddabfe48f228e50f1b6,E05011403,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-22,2023-07-08,
5e4769935065ab303a04,E05011397,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-05-26,2023-07-08,
68f243efef99000a6f12,E05011399,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-14,2023-07-03,
6d08c0158ab038f6dbb1,E05011411,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-10,2023-07-08,
6f20ef122c8fe3996997,E05011410,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,
7b79b336fe84a7bc92d0,E05001460,E08000036,confirmed,True,2023-05-26,2023-05-26,2023-06-10,2023-07-03,
8ffdf1ed4eb455cdc42e,E05011403,E08000035,offered,True,2023-05-26,2023-05-26,2023-06-08,,
9068d7809b0731c026ed,E05011399,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,
908c818f53611e9fc1b3,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,
92b8425f2e4f7c5448d4,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,
94c6ca0018d19ee58be1,E05011405,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-05-29,2023-06-30,
9bbdb051285693e846fc,E05001398,E08000034,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-27,,,
a8241104ce6053eb4fe0,E05001444,E08000036,offered,True,2023-05-26,2023-05-26,2023-06-17,,
c1ab29c9370b40f936b0,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-05-26,2023-05-26,2023-05-26,,
cfcd6afd06a114d3b82d,E05011399,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-10,2023-06-30,
dec5612ddc2fd5858575,E05011385,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-17,2023-07-05,
e502b279bab5667afc47,E05011413,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-06-10,2023-07-03,
e620eefe6d6e8eb4c1c5,E05011407,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-26,2023-05-26,,,
e8853f3ab3ae6dc6e256,E05001453,E08000036,confirmed,True,2023-05-26,2023-05-26,2023-06-10,2023-07-03,
f92609277a9e518bbeaf,E05011388,E08000035,confirmed,True,2023-05-26,2023-05-26,2023-05-29,2023-06-30,
023a3b54f91e6ab58742,E05011547,E08000035,confirmed,True,2023-05-27,2023-05-27,2023-06-10,2023-07-05,
0c7b5cf989fea98cd08b,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-27,2023-05-27,2023-05-29,,
4647d2845a4026d32572,E05001461,E08000036,confirmed,True,2023-05-27,2023-05-27,2023-06-08,2023-07-08,
821912a57cab0abd65c2,E05001353,E08000032,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,
955acb95bbea36827136,E05011394,E08000035,confirmed,True,2023-05-27,2023-05-27,2023-06-10,2023-07-08,
a7fd290e8c1b1dab6843,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,
ba8e1983d95f7066dd07,E05011413,E08000035,FROZEN ACCOUNT CP5,True,2023-05-27,2023-05-27,2023-05-29,,
c196d44456553e7a6dd3,E05012648,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,
c26c269365e9be7a67c3,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,2023-06-10
d4a0f03cd93b7597bfa8,E05011384,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,
d4a8a2193f2b0d5ff98a,E05012842,E08000035,offered,True,2023-05-27,2023-05-27,2023-06-10,,
e913405943a8935f8341,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,
ec5cf0b95bb008a2df7d,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-27,2023-05-27,2023-05-29,,
fa6d268ef0b4dd4e51c5,E05011388,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-27,2023-05-27,,,2023-06-10
03b577e7a662ef89b826,E05011397,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-05-29,2023-07-08,
0cc67b8aedf284638e2a,E05011403,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-05-29,2023-07-28,
